Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-02-05 00:00:00-05:00,387.510009765625,388.3900146484375,375.5299987792969,378.1700134277344,57223300,0.0,0.0,TSLA
2025-02-06 00:00:00-05:00,373.0299987792969,375.3999938964844,363.17999267578125,374.32000732421875,77918200,0.0,0.0,TSLA
2025-02-07 00:00:00-05:00,370.19000244140625,380.54998779296875,360.3399963378906,361.6199951171875,70298300,0.0,0.0,TSLA
2025-02-10 00:00:00-05:00,356.2099914550781,362.70001220703125,350.510009765625,350.7300109863281,77514900,0.0,0.0,TSLA
2025-02-11 00:00:00-05:00,345.79998779296875,349.3699951171875,325.1000061035156,328.5,118543400,0.0,0.0,TSLA
2025-02-12 00:00:00-05:00,329.94000244140625,346.3999938964844,329.1199951171875,336.510009765625,105382700,0.0,0.0,TSLA
2025-02-13 00:00:00-05:00,345.0,358.69000244140625,342.8500061035156,355.94000244140625,89441500,0.0,0.0,TSLA
2025-02-14 00:00:00-05:00,360.6199951171875,362.0,347.5,355.8399963378906,68277300,0.0,0.0,TSLA
2025-02-18 00:00:00-05:00,355.010009765625,359.1000061035156,350.0199890136719,354.1099853515625,51631700,0.0,0.0,TSLA
2025-02-19 00:00:00-05:00,354.0,367.3399963378906,353.6700134277344,360.55999755859375,67094400,0.0,0.0,TSLA
2025-02-20 00:00:00-05:00,361.510009765625,362.29998779296875,348.0,354.3999938964844,45965400,0.0,0.0,TSLA
2025-02-21 00:00:00-05:00,353.44000244140625,354.9800109863281,334.4200134277344,337.79998779296875,74058600,0.0,0.0,TSLA
2025-02-24 00:00:00-05:00,338.1400146484375,342.3999938964844,324.70001220703125,330.5299987792969,76052300,0.0,0.0,TSLA
2025-02-25 00:00:00-05:00,327.0199890136719,328.8900146484375,297.25,302.79998779296875,134228800,0.0,0.0,TSLA
2025-02-26 00:00:00-05:00,303.7099914550781,309.0,288.0400085449219,290.79998779296875,100118300,0.0,0.0,TSLA
2025-02-27 00:00:00-05:00,291.1600036621094,297.2300109863281,280.8800048828125,281.95001220703125,101748200,0.0,0.0,TSLA
2025-02-28 00:00:00-05:00,279.5,293.8800048828125,273.6000061035156,292.9800109863281,115697000,0.0,0.0,TSLA
2025-03-03 00:00:00-05:00,300.3399963378906,303.94000244140625,277.29998779296875,284.6499938964844,115551400,0.0,0.0,TSLA
2025-03-04 00:00:00-05:00,270.92999267578125,284.3500061035156,261.8399963378906,272.0400085449219,126706600,0.0,0.0,TSLA
2025-03-05 00:00:00-05:00,272.9200134277344,279.54998779296875,267.7099914550781,279.1000061035156,94042900,0.0,0.0,TSLA
2025-03-06 00:00:00-05:00,272.05999755859375,272.6499938964844,260.0199890136719,263.45001220703125,98451600,0.0,0.0,TSLA
2025-03-07 00:00:00-05:00,259.32000732421875,266.25,250.72999572753906,262.6700134277344,102369600,0.0,0.0,TSLA
2025-03-10 00:00:00-04:00,252.5399932861328,253.3699951171875,220.0,222.14999389648438,189076900,0.0,0.0,TSLA
2025-03-11 00:00:00-04:00,225.30999755859375,237.05999755859375,217.02000427246094,230.5800018310547,174896400,0.0,0.0,TSLA
2025-03-12 00:00:00-04:00,247.22000122070312,251.83999633789062,241.10000610351562,248.08999633789062,142215700,0.0,0.0,TSLA
2025-03-13 00:00:00-04:00,248.1300048828125,248.2899932861328,232.60000610351562,240.67999267578125,114813500,0.0,0.0,TSLA
2025-03-14 00:00:00-04:00,247.30999755859375,251.5800018310547,240.72999572753906,249.97999572753906,100242300,0.0,0.0,TSLA
2025-03-17 00:00:00-04:00,245.05999755859375,245.39999389648438,232.8000030517578,238.00999450683594,111900600,0.0,0.0,TSLA
2025-03-18 00:00:00-04:00,228.16000366210938,230.10000610351562,222.27999877929688,225.30999755859375,111477600,0.0,0.0,TSLA
2025-03-19 00:00:00-04:00,231.61000061035156,241.41000366210938,229.1999969482422,235.86000061035156,111993800,0.0,0.0,TSLA
2025-03-20 00:00:00-04:00,233.35000610351562,238.0,230.0500030517578,236.25999450683594,99028300,0.0,0.0,TSLA
2025-03-21 00:00:00-04:00,234.99000549316406,249.52000427246094,234.5500030517578,248.7100067138672,132728700,0.0,0.0,TSLA
2025-03-24 00:00:00-04:00,258.0799865722656,278.6400146484375,256.3299865722656,278.3900146484375,169079900,0.0,0.0,TSLA
2025-03-25 00:00:00-04:00,283.6000061035156,288.20001220703125,271.2799987792969,288.1400146484375,149151000,0.0,0.0,TSLA
2024-12-26 00:00:00-05:00,228.5,228.5,226.6699981689453,227.0500030517578,16146700,0.0,0.0,AMZN
2024-12-27 00:00:00-05:00,225.60000610351562,226.02999877929688,220.89999389648438,223.75,27367100,0.0,0.0,AMZN
2024-12-30 00:00:00-05:00,220.05999755859375,223.0,218.42999267578125,221.3000030517578,28321200,0.0,0.0,AMZN
2024-12-31 00:00:00-05:00,222.97000122070312,223.22999572753906,218.94000244140625,219.38999938964844,24819700,0.0,0.0,AMZN
2025-01-02 00:00:00-05:00,222.02999877929688,225.14999389648438,218.19000244140625,220.22000122070312,33956600,0.0,0.0,AMZN
2025-01-03 00:00:00-05:00,222.50999450683594,225.36000061035156,221.6199951171875,224.19000244140625,27515600,0.0,0.0,AMZN
2025-01-06 00:00:00-05:00,226.77999877929688,228.83999633789062,224.83999633789062,227.61000061035156,31849800,0.0,0.0,AMZN
2025-01-07 00:00:00-05:00,227.89999389648438,228.3800048828125,221.4600067138672,222.11000061035156,28084200,0.0,0.0,AMZN
2025-01-08 00:00:00-05:00,223.19000244140625,223.52000427246094,220.1999969482422,222.1300048828125,25033300,0.0,0.0,AMZN
2025-01-10 00:00:00-05:00,221.4600067138672,221.7100067138672,216.5,218.94000244140625,36811500,0.0,0.0,AMZN
2025-01-13 00:00:00-05:00,218.05999755859375,219.39999389648438,216.47000122070312,218.4600067138672,27262700,0.0,0.0,AMZN
2025-01-14 00:00:00-05:00,220.44000244140625,221.82000732421875,216.1999969482422,217.75999450683594,24711700,0.0,0.0,AMZN
2025-01-15 00:00:00-05:00,222.8300018310547,223.57000732421875,220.75,223.35000610351562,31291300,0.0,0.0,AMZN
2025-01-16 00:00:00-05:00,224.4199981689453,224.64999389648438,220.30999755859375,220.66000366210938,24757300,0.0,0.0,AMZN
2025-01-17 00:00:00-05:00,225.83999633789062,226.50999450683594,223.0800018310547,225.94000244140625,42370100,0.0,0.0,AMZN
2025-01-21 00:00:00-05:00,228.89999389648438,231.77999877929688,226.94000244140625,230.7100067138672,39951500,0.0,0.0,AMZN
2025-01-22 00:00:00-05:00,232.02000427246094,235.44000244140625,231.19000244140625,235.00999450683594,41448200,0.0,0.0,AMZN
2025-01-23 00:00:00-05:00,234.10000610351562,235.52000427246094,231.50999450683594,235.4199981689453,26404400,0.0,0.0,AMZN
2025-01-24 00:00:00-05:00,234.5,236.39999389648438,232.92999267578125,234.85000610351562,25890700,0.0,0.0,AMZN
2025-01-27 00:00:00-05:00,226.2100067138672,235.61000061035156,225.86000061035156,235.4199981689453,49428300,0.0,0.0,AMZN
2025-01-28 00:00:00-05:00,234.2899932861328,241.77000427246094,233.97999572753906,238.14999389648438,41587200,0.0,0.0,AMZN
2025-01-29 00:00:00-05:00,239.02000427246094,240.38999938964844,236.14999389648438,237.07000732421875,26091700,0.0,0.0,AMZN
2025-01-30 00:00:00-05:00,237.13999938964844,237.9499969482422,232.22000122070312,234.63999938964844,32020700,0.0,0.0,AMZN
2025-01-31 00:00:00-05:00,236.5,240.2899932861328,236.41000366210938,237.67999267578125,36162400,0.0,0.0,AMZN
2025-02-03 00:00:00-05:00,234.05999755859375,239.25,232.89999389648438,237.4199981689453,37285900,0.0,0.0,AMZN
2025-02-04 00:00:00-05:00,239.00999450683594,242.52000427246094,238.02999877929688,242.05999755859375,29713800,0.0,0.0,AMZN
2025-02-05 00:00:00-05:00,237.02000427246094,238.32000732421875,235.1999969482422,236.1699981689453,38727300,0.0,0.0,AMZN
2025-02-06 00:00:00-05:00,238.00999450683594,239.66000366210938,236.00999450683594,238.8300018310547,60897100,0.0,0.0,AMZN
2025-02-07 00:00:00-05:00,232.5,234.80999755859375,228.05999755859375,229.14999389648438,77539300,0.0,0.0,AMZN
2025-02-10 00:00:00-05:00,230.5500030517578,233.9199981689453,229.1999969482422,233.13999938964844,35419900,0.0,0.0,AMZN
2025-02-11 00:00:00-05:00,231.9199981689453,233.44000244140625,230.1300048828125,232.75999450683594,23713700,0.0,0.0,AMZN
2025-02-12 00:00:00-05:00,230.4600067138672,231.17999267578125,228.16000366210938,228.92999267578125,32285200,0.0,0.0,AMZN
2025-02-13 00:00:00-05:00,228.85000610351562,230.4199981689453,227.52000427246094,230.3699951171875,31346500,0.0,0.0,AMZN
2025-02-14 00:00:00-05:00,229.1999969482422,229.88999938964844,227.22999572753906,228.67999267578125,27031100,0.0,0.0,AMZN
2025-02-18 00:00:00-05:00,228.82000732421875,229.3000030517578,223.72000122070312,226.64999389648438,42975100,0.0,0.0,AMZN
2025-02-19 00:00:00-05:00,225.52000427246094,226.8300018310547,223.7100067138672,226.6300048828125,28566700,0.0,0.0,AMZN
2025-02-20 00:00:00-05:00,224.77999877929688,225.1300048828125,221.80999755859375,222.8800048828125,30001700,0.0,0.0,AMZN
2025-02-21 00:00:00-05:00,223.27999877929688,223.30999755859375,214.74000549316406,216.5800018310547,55323900,0.0,0.0,AMZN
2025-02-24 00:00:00-05:00,217.4499969482422,217.72000122070312,212.4199981689453,212.7100067138672,42387600,0.0,0.0,AMZN
2025-02-25 00:00:00-05:00,211.6300048828125,213.33999633789062,204.16000366210938,212.8000030517578,58958000,0.0,0.0,AMZN
2025-02-26 00:00:00-05:00,214.94000244140625,218.16000366210938,213.08999633789062,214.35000610351562,39120600,0.0,0.0,AMZN
2025-02-27 00:00:00-05:00,218.35000610351562,219.97000122070312,208.3699951171875,208.74000549316406,40548600,0.0,0.0,AMZN
2025-02-28 00:00:00-05:00,208.64999389648438,212.6199951171875,206.99000549316406,212.27999877929688,51771700,0.0,0.0,AMZN
2025-03-03 00:00:00-05:00,213.35000610351562,214.00999450683594,202.5500030517578,205.02000427246094,42948400,0.0,0.0,AMZN
2025-03-04 00:00:00-05:00,200.11000061035156,206.8000030517578,197.42999267578125,203.8000030517578,60853100,0.0,0.0,AMZN
2025-03-05 00:00:00-05:00,204.8000030517578,209.97999572753906,203.25999450683594,208.36000061035156,38610100,0.0,0.0,AMZN
2025-03-06 00:00:00-05:00,204.39999389648438,205.77000427246094,198.3000030517578,200.6999969482422,49863800,0.0,0.0,AMZN
2025-03-07 00:00:00-05:00,199.49000549316406,202.27000427246094,192.52999877929688,199.25,59802800,0.0,0.0,AMZN
2025-03-10 00:00:00-04:00,195.60000610351562,196.72999572753906,190.85000610351562,194.5399932861328,62350900,0.0,0.0,AMZN
2025-03-11 00:00:00-04:00,193.89999389648438,200.17999267578125,193.39999389648438,196.58999633789062,54002900,0.0,0.0,AMZN
2025-03-12 00:00:00-04:00,200.72000122070312,201.52000427246094,195.2899932861328,198.88999938964844,43679300,0.0,0.0,AMZN
2025-03-13 00:00:00-04:00,198.1699981689453,198.8800048828125,191.82000732421875,193.88999938964844,41270800,0.0,0.0,AMZN
2025-03-14 00:00:00-04:00,197.41000366210938,198.64999389648438,195.32000732421875,197.9499969482422,38096700,0.0,0.0,AMZN
2025-03-17 00:00:00-04:00,198.77000427246094,199.0,194.32000732421875,195.74000549316406,47341800,0.0,0.0,AMZN
2025-03-18 00:00:00-04:00,192.52000427246094,194.0,189.3800048828125,192.82000732421875,40414900,0.0,0.0,AMZN
2025-03-19 00:00:00-04:00,193.3800048828125,195.97000122070312,191.9600067138672,195.5399932861328,39442900,0.0,0.0,AMZN
2025-03-20 00:00:00-04:00,193.07000732421875,199.32000732421875,192.3000030517578,194.9499969482422,38921100,0.0,0.0,AMZN
2025-03-21 00:00:00-04:00,192.89999389648438,196.99000549316406,192.52000427246094,196.2100067138672,60056900,0.0,0.0,AMZN
2025-03-24 00:00:00-04:00,200.0,203.63999938964844,199.9499969482422,203.25999450683594,41625400,0.0,0.0,AMZN
2025-03-25 00:00:00-04:00,203.60000610351562,206.2100067138672,203.22000122070312,205.7100067138672,31127800,0.0,0.0,AMZN
2024-12-26 00:00:00-05:00,438.20133650274425,440.0576302640168,435.7562575113133,437.2332763671875,8194200,0.0,0.0,MSFT
2024-12-27 00:00:00-05:00,433.73031978660106,434.3490742197977,425.49682901810996,429.66845703125,18117700,0.0,0.0,MSFT
2024-12-30 00:00:00-05:00,425.2074080072107,426.6944166190143,421.05572893712207,423.9798583984375,13158700,0.0,0.0,MSFT
2024-12-31 00:00:00-05:00,425.24732556190753,425.8760697244736,419.81820926028456,420.6565246582031,13246500,0.0,0.0,MSFT
2025-01-02 00:00:00-05:00,424.67847521686525,425.2174031564215,414.01985416103116,417.74237060546875,16896500,0.0,0.0,MSFT
2025-01-03 00:00:00-05:00,420.2373611517797,423.1814700735548,418.7004647827294,422.5028381347656,16662900,0.0,0.0,MSFT
2025-01-06 00:00:00-05:00,427.1435291929144,433.450889550372,424.6285829292995,426.99383544921875,20573600,0.0,0.0,MSFT
2025-01-07 00:00:00-05:00,428.1415176926379,429.7882097463078,419.957914728963,421.5247802734375,18139100,0.0,0.0,MSFT
2025-01-08 00:00:00-05:00,422.61261379874435,426.11559975123726,420.69647292951623,423.7104187011719,15054600,0.0,0.0,MSFT
2025-01-10 00:00:00-05:00,423.7802594986814,423.86008600637365,414.1894746460312,418.11163330078125,20201100,0.0,0.0,MSFT
2025-01-13 00:00:00-05:00,414.4090535363967,417.66253969684465,411.4649750549722,416.35516357421875,17604800,0.0,0.0,MSFT
2025-01-14 00:00:00-05:00,416.9739281792526,418.9000587938386,409.89811945983064,414.8382263183594,16935900,0.0,0.0,MSFT
2025-01-15 00:00:00-05:00,418.29128437786517,427.29322350331137,417.4329894853562,425.4569091796875,19637800,0.0,0.0,MSFT
2025-01-16 00:00:00-05:00,427.84212760615685,428.6305247845027,423.5407549144398,423.7303466796875,15300000,0.0,0.0,MSFT
2025-01-17 00:00:00-05:00,433.22135040368397,433.61058460419247,427.31321381371214,428.1714782714844,26197500,0.0,0.0,MSFT
2025-01-21 00:00:00-05:00,429.33912735658424,430.03770829379437,424.7483264493822,427.64251708984375,26085700,0.0,0.0,MSFT
2025-01-22 00:00:00-05:00,436.68440364505375,446.37496460039233,435.1275277712005,445.30712890625,27803800,0.0,0.0,MSFT
2025-01-23 00:00:00-05:00,441.1155043659929,445.85599903960934,440.61650492666485,445.8160705566406,18389300,0.0,0.0,MSFT
2025-01-24 00:00:00-05:00,444.2691915941594,445.7562002010948,440.5167060042179,443.17138671875,15549500,0.0,0.0,MSFT
2025-01-27 00:00:00-05:00,423.16152296669173,434.32913308449037,422.6525337820519,433.6903991699219,35647800,0.0,0.0,MSFT
2025-01-28 00:00:00-05:00,433.73032267022137,447.4827461239755,430.51676503368185,446.30511474609375,23491700,0.0,0.0,MSFT
2025-01-29 00:00:00-05:00,445.79611510422404,445.98573732495043,439.51869372032735,441.44482421875,23581400,0.0,0.0,MSFT
2025-01-30 00:00:00-05:00,417.9319804505241,422.0137922192137,412.33322134699057,414.1595458984375,54586300,0.0,0.0,MSFT
2025-01-31 00:00:00-05:00,418.141600337115,419.84816997012905,414.0797374049759,414.22943115234375,34223400,0.0,0.0,MSFT
2025-02-03 00:00:00-05:00,410.7763492208031,414.57872255523336,407.8422300476431,410.09771728515625,25679100,0.0,0.0,MSFT
2025-02-04 00:00:00-05:00,411.86416676091864,413.09171636714575,408.9200578355856,411.5447998046875,20532100,0.0,0.0,MSFT
2025-02-05 00:00:00-05:00,411.5248607564065,413.0018796658512,409.5787506797878,412.4629821777344,16316700,0.0,0.0,MSFT
2025-02-06 00:00:00-05:00,413.1715497090401,417.36315732347487,413.1715497090401,414.9879150390625,16309800,0.0,0.0,MSFT
2025-02-07 00:00:00-05:00,415.6465973451397,417.8122379259866,407.2833615993766,408.9300537109375,22886800,0.0,0.0,MSFT
2025-02-10 00:00:00-05:00,412.8821197108573,414.62861779989964,410.0977246861568,411.3951110839844,20817900,0.0,0.0,MSFT
2025-02-11 00:00:00-05:00,408.8202828688126,411.6645553606299,408.48093644203584,410.6166687011719,18140600,0.0,0.0,MSFT
2025-02-12 00:00:00-05:00,406.3951110778186,409.92803560329327,403.56079794352274,408.2214660644531,19121700,0.0,0.0,MSFT
2025-02-13 00:00:00-05:00,406.185550721702,410.17754630619044,405.54681680905935,409.7184753417969,23891700,0.0,0.0,MSFT
2025-02-14 00:00:00-05:00,406.9739674594389,408.0917213200678,405.06778596420224,407.6126708984375,22758500,0.0,0.0,MSFT
